gene_id	gene_name	gene_len	total_pct_count	anchor_sum	anchor_mean	anchor_nonzero_bins	max_ratio	used	skip_reason
ENSG00000203985.11	LDLRAD1	2246	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000197757.8	HOXC6	1651	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000113645.15	WWC1	3562	148	39	3.9000	10	0.0000	false	low anchor sum (39)
ENSG00000185304.16	RGPD2	6770	61	13	1.3000	4	0.0000	false	low total support (61)
ENSG00000168907.13	PLA2G4F	5587	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000102970.11	CCL17	616	10	10	1.0000	3	0.0000	false	low total support (10)
ENSG00000162009.10	SSTR5	2689	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000168280.18	KIF5C	6882	173	1	0.1000	1	0.0000	false	low anchor sum (1)
ENSG00000286135.1	SPADH	892	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000163518.11	FCRL4	3466	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000161249.21	DMKN	827	6	2	0.2000	1	0.0000	false	low total support (6)
ENSG00000105819.15	PMPCB	2158	26790	62	6.2000	10	0.0000	false	low anchor sum (62)
ENSG00000204849.10	SPATA31A1	4259	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000112276.14	BVES	1663	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000117322.19	CR2	3877	237	17	1.7000	6	0.0000	false	low anchor sum (17)
ENSG00000198797.7	BRINP2	4097	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000129170.10	CSRP3	1067	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000183780.13	SLC35F3	3143	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000134444.15	RELCH	6178	17634	56	5.6000	10	0.0000	false	low anchor sum (56)
ENSG00000237521.4	OR7E24	1715	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000161082.13	CELF5	4268	18	0	0.0000	0	0.0000	false	low total support (18)
ENSG00000127364.4	TAS2R4	5018	940	32	3.2000	8	0.0000	false	low anchor sum (32)
ENSG00000114248.10	LRRC31	2355	19	10	1.0000	3	0.0000	false	low total support (19)
ENSG00000167914.12	GSDMA	1546	8	6	0.6000	4	0.0000	false	low total support (8)
ENSG00000275163.1	ENSG00000275163	1391	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000204963.6	PCDHA7	5339	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000164893.9	SLC7A13	1867	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000221882.5	OR3A2	1748	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000136697.13	IL1F10	1359	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000161905.13	ALOX15	2422	110	23	2.3000	8	0.0000	false	low anchor sum (23)
ENSG00000184984.10	CHRM5	2687	79	10	1.0000	6	0.0000	false	low total support (79)
ENSG00000135540.12	NHSL1	736	87	61	6.1000	10	0.0000	false	low total support (87)
ENSG00000104723.21	TUSC3	1546	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000113100.10	CDH9	556	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000145642.12	SHISAL2B	772	7	7	0.7000	4	0.0000	false	low total support (7)
ENSG00000101448.14	EPPIN	1217	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000132429.10	POPDC3	1879	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000188659.10	SAXO2	811	81	25	2.5000	8	0.0000	false	low total support (81)
ENSG00000143194.13	MAEL	1737	206	42	4.2000	8	0.0000	false	low anchor sum (42)
ENSG00000139219.19	COL2A1	5059	34	0	0.0000	0	0.0000	false	low total support (34)
ENSG00000226288.3	OR52I2	6591	6	0	0.0000	0	0.0000	false	low total support (6)
ENSG00000154080.14	CHST9	2043	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000165462.5	PHOX2A	1699	13	13	1.3000	3	0.0000	false	low total support (13)
ENSG00000182752.10	PAPPA	10971	36	0	0.0000	0	0.0000	false	low total support (36)
ENSG00000186867.11	QRFPR	2339	4	4	0.4000	3	0.0000	false	low total support (4)
ENSG00000139971.15	ARMH4	6495	94	0	0.0000	0	0.0000	false	low total support (94)
ENSG00000198390.5	KRTAP13-1	792	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000153802.12	TMPRSS11D	2787	49	16	1.6000	6	0.0000	false	low total support (49)
ENSG00000152034.11	MCHR2	3759	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000145700.10	ANKRD31	6207	141	12	1.2000	3	0.0000	false	low anchor sum (12)
ENSG00000138483.3	CCDC54	1197	14	0	0.0000	0	0.0000	false	low total support (14)
ENSG00000118271.12	TTR	616	3	3	0.3000	2	0.0000	false	low total support (3)
ENSG00000106686.18	SPATA6L	1486	78	6	0.6000	3	0.0000	false	low total support (78)
ENSG00000187135.8	VSTM2B	2065	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000148680.16	HTR7	3033	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000163440.12	PDCL2	900	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000168903.9	BTNL3	2439	130	13	1.3000	5	0.0000	false	low anchor sum (13)
ENSG00000068615.20	REEP1	2384	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000077585.14	GPR137B	2033	550	80	8.0000	10	0.0000	false	low anchor sum (80)
ENSG00000165588.19	OTX2	2089	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000072401.15	UBE2D1	2623	2853	51	5.1000	6	0.0000	false	low anchor sum (51)
ENSG00000134007.5	ADAM20	2791	53	25	2.5000	3	0.0000	false	low total support (53)
ENSG00000227717.5	GOLGA6L25	4286	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000164112.14	SMIM43	2465	9	0	0.0000	0	0.0000	false	low total support (9)
ENSG00000151962.8	RBM46	2524	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000205420.11	KRT6A	2308	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000205835.9	GMNC	3642	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000203737.5	GPR52	1582	145	40	4.0000	10	0.0000	false	low anchor sum (40)
ENSG00000183251.4	OR51B4	933	65	40	4.0000	7	0.0000	false	low total support (65)
ENSG00000139656.8	SMIM2	1215	5	1	0.1000	1	0.0000	false	low total support (5)
ENSG00000169900.8	PYDC1	589	3	3	0.3000	2	0.0000	false	low total support (3)
ENSG00000113638.14	TTC33	2252	424	5	0.5000	2	0.0000	false	low anchor sum (5)
ENSG00000111254.8	AKAP3	3318	236	17	1.7000	6	0.0000	false	low anchor sum (17)
ENSG00000113211.6	PCDHB6	3231	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000134871.20	COL4A2	5158	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000268964.3	ERVV-2	3033	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000166183.16	ASPG	1791	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000091129.22	NRCAM	1594	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000160282.15	FTCD	1890	53	17	1.7000	8	0.0000	false	low total support (53)
ENSG00000255524.8	NPIPB8	1537	5	0	0.0000	0	0.0000	false	low total support (5)
ENSG00000289697.1	ENSG00000289697	6661	4340	0	0.0000	0	0.0000	false	low anchor sum (0)
ENSG00000286221.1	ENSG00000286221	1235	2413	12	1.2000	4	0.0000	false	low anchor sum (12)
ENSG00000120094.9	HOXB1	2034	38	26	2.6000	6	0.0000	false	low total support (38)
ENSG00000254550.1	OMP	492	23	23	2.3000	7	0.0000	false	low total support (23)
ENSG00000080007.8	DDX43	2430	89	57	5.7000	8	0.0000	false	low total support (89)
ENSG00000250254.2	PTTG2	731	43	25	2.5000	5	0.0000	false	low total support (43)
ENSG00000183463.7	URAD	967	276	85	8.5000	9	0.0000	false	low anchor sum (85)
ENSG00000268655.3	SAXO3	1039	8	4	0.4000	3	0.0000	false	low total support (8)
ENSG00000125637.16	PSD4	11234	25545	25	2.5000	8	0.0000	false	low anchor sum (25)
ENSG00000188306.7	LRRIQ4	2741	125	6	0.6000	3	0.0000	false	low anchor sum (6)
ENSG00000186081.12	KRT5	611	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000135750.15	KCNK1	2061	518	33	3.3000	5	0.0000	false	low anchor sum (33)
ENSG00000167785.9	ZNF558	7008	8785	30	3.0000	8	0.0000	false	low anchor sum (30)
ENSG00000186509.4	OR9Q1	2488	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000175329.13	ISX	3384	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000138472.11	GUCA1C	900	10	6	0.6000	3	0.0000	false	low total support (10)
ENSG00000171595.14	DNAI2	2474	44	16	1.6000	4	0.0000	false	low total support (44)
ENSG00000169684.13	CHRNA5	1051	32	9	0.9000	6	0.0000	false	low total support (32)
ENSG00000080293.10	SCTR	920	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000088827.14	SIGLEC1	5106	18	3	0.3000	2	0.0000	false	low total support (18)
ENSG00000110786.18	PTPN5	2826	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000180316.13	PNPLA1	1602	59	20	2.0000	7	0.0000	false	low total support (59)
ENSG00000084636.18	COL16A1	924	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000176697.20	BDNF	3988	409	29	2.9000	7	0.0000	false	low anchor sum (29)
ENSG00000101280.8	ANGPT4	4692	13	0	0.0000	0	0.0000	false	low total support (13)
ENSG00000188488.14	SERPINA5	618	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000137648.20	TMPRSS4	1689	152	75	7.5000	10	0.0000	false	low anchor sum (75)
ENSG00000107018.8	RLN1	1009	46	16	1.6000	5	0.0000	false	low total support (46)
ENSG00000172348.16	RCAN2	3240	18	4	0.4000	2	0.0000	false	low total support (18)
ENSG00000120256.11	LRP11	3634	233	29	2.9000	8	0.0000	false	low anchor sum (29)
ENSG00000064309.16	CDON	9135	100	0	0.0000	0	0.0000	false	low anchor sum (0)
ENSG00000165120.5	SSMEM1	1160	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000077935.17	SMC1B	4233	129	33	3.3000	5	0.0000	false	low anchor sum (33)
ENSG00000157150.5	TIMP4	1194	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000188338.15	SLC38A3	880	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000219607.4	PPP1R3G	4147	35	15	1.5000	6	0.0000	false	low total support (35)
ENSG00000132911.5	NMUR2	2059	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000170624.14	SGCD	9383	2	0	0.0000	0	0.0000	false	low total support (2)
ENSG00000169783.13	LINGO1	588	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000145246.14	ATP10D	6668	6977	17	1.7000	5	0.0000	false	low anchor sum (17)
ENSG00000181007.9	ZFP82	5941	577	5	0.5000	3	0.0000	false	low anchor sum (5)
ENSG00000232399.4	USP17L13	1593	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000214943.5	GPR33	1240	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000186150.5	UBL4B	1505	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000169398.20	PTK2	630	34	21	2.1000	4	0.0000	false	low total support (34)
ENSG00000256574.8	OR13A1	2082	29	12	1.2000	7	0.0000	false	low total support (29)
ENSG00000121274.14	TENT4B	8440	6593	30	3.0000	8	0.0000	false	low anchor sum (30)
ENSG00000150873.12	C2orf50	7902	42	0	0.0000	0	0.0000	false	low total support (42)
ENSG00000121989.15	ACVR2A	5166	256	92	9.2000	7	0.0000	false	low anchor sum (92)
ENSG00000261341.7	SMIM47	380	20	20	2.0000	4	0.0000	false	low total support (20)
ENSG00000130540.14	SULT4A1	2478	9	7	0.7000	4	0.0000	false	low total support (9)
ENSG00000039600.11	SOX30	2716	2	0	0.0000	0	0.0000	false	low total support (2)
ENSG00000100053.10	CRYBB3	855	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000183779.7	ZNF703	3316	99	7	0.7000	2	0.0000	false	low total support (99)
ENSG00000197123.9	ZNF679	1567	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000173908.9	KRT28	1692	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000121634.6	GJA8	1392	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000159409.15	CELF3	2444	5	5	0.5000	3	0.0000	false	low total support (5)
ENSG00000145623.13	OSMR	1740	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000124302.13	CHST8	2225	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000213759.10	UGT2B11	2105	280	26	2.6000	8	0.0000	false	low anchor sum (26)
ENSG00000189120.5	SP6	3824	149	31	3.1000	9	0.0000	false	low anchor sum (31)
ENSG00000149599.16	DUSP15	1224	18	0	0.0000	0	0.0000	false	low total support (18)
ENSG00000074706.14	IPCEF1	1621	236	73	7.3000	10	0.0000	false	low anchor sum (73)
ENSG00000179085.8	DPM3	486	3449	3449	344.9000	9	0.0000	false	too short (486)
ENSG00000178445.10	GLDC	878	43	22	2.2000	5	0.0000	false	low total support (43)
ENSG00000182950.3	CIMAP1C	1132	80	42	4.2000	9	0.0000	false	low total support (80)
ENSG00000170820.12	FSHR	2176	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000164674.17	SYTL3	2692	387	63	6.3000	9	0.0000	false	low anchor sum (63)
ENSG00000117154.12	IGSF21	1892	4	0	0.0000	0	0.0000	false	low total support (4)
ENSG00000179407.4	DNAJB8	3365	19	0	0.0000	0	0.0000	false	low total support (19)
ENSG00000134240.12	HMGCS2	2433	4	0	0.0000	0	0.0000	false	low total support (4)
ENSG00000268799.4	H3Y2	1110	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000171053.10	PATE1	1541	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000012171.20	SEMA3B	2292	283	74	7.4000	9	0.0000	false	low anchor sum (74)
ENSG00000276070.5	CCL4L2	836	31	26	2.6000	7	0.0000	false	low total support (31)
ENSG00000088386.17	SLC15A1	3124	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000140807.7	NKD1	17039	461	21	2.1000	9	0.0000	false	low anchor sum (21)
ENSG00000284395.2	PERCC1	1926	65	35	3.5000	10	0.0000	false	low total support (65)
ENSG00000112041.13	TULP1	2084	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000154133.15	ROBO4	4294	3408	14	1.4000	5	0.0000	false	low anchor sum (14)
ENSG00000174226.9	SNX31	705	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000152254.11	G6PC2	645	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000125841.14	NRSN2	1965	212	13	1.3000	7	0.0000	false	low anchor sum (13)
ENSG00000146215.14	CRIP3	800	32	18	1.8000	6	0.0000	false	low total support (32)
ENSG00000130147.16	SH3BP4	829	87	65	6.5000	10	0.0000	false	low total support (87)
ENSG00000177558.4	FAM187B	1194	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000157240.4	FZD1	6894	326	0	0.0000	0	0.0000	false	low anchor sum (0)
ENSG00000091513.16	TF	659	89	75	7.5000	9	0.0000	false	low total support (89)
ENSG00000147459.18	DOCK5	5335	4338	0	0.0000	0	0.0000	false	low anchor sum (0)
ENSG00000283473.5	FAM240A	1736	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000134020.8	PEBP4	901	8	4	0.4000	3	0.0000	false	low total support (8)
ENSG00000124374.9	PAIP2B	6300	56	5	0.5000	3	0.0000	false	low total support (56)
ENSG00000275663.2	H4C7	386	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000150556.17	LYPD6B	1248	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000255071.3	SAA2-SAA4	743	4	4	0.4000	2	0.0000	false	low total support (4)
ENSG00000104755.16	ADAM2	2535	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000158553.5	POM121L2	3897	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000078900.16	TP73	2140	154	45	4.5000	8	0.0000	false	low anchor sum (45)
ENSG00000162992.5	NEUROD1	1871	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000109436.8	TBC1D9	5554	599	15	1.5000	7	0.0000	false	low anchor sum (15)
ENSG00000189253.8	TRIM64B	1653	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000185133.15	INPP5J	1751	11	0	0.0000	0	0.0000	false	low total support (11)
ENSG00000149609.6	C20orf144	522	6	6	0.6000	3	0.0000	false	low total support (6)
ENSG00000139797.8	RNF113B	1380	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000261740.7	BOLA2-SMG1P6	937	1116	16	1.6000	2	0.0000	false	low anchor sum (16)
ENSG00000137674.4	MMP20	1959	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000134755.19	DSC2	5071	115	2	0.2000	1	0.0000	false	low anchor sum (2)
ENSG00000154118.13	JPH3	4382	67	15	1.5000	4	0.0000	false	low total support (67)
ENSG00000101200.5	AVP	619	59	54	5.4000	9	0.0000	false	low total support (59)
ENSG00000172717.17	GARIN2	1533	4	4	0.4000	3	0.0000	false	low total support (4)
ENSG00000205090.10	TMEM240	1381	144	9	0.9000	2	0.0000	false	low anchor sum (9)
ENSG00000135903.20	PAX3	1782	1	0	0.0000	0	0.0000	false	low total support (1)
ENSG00000152952.14	PLOD2	3665	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000151790.9	TDO2	665	145	88	8.8000	10	0.0000	false	low anchor sum (88)
ENSG00000181585.7	TMIE	1634	49	29	2.9000	5	0.0000	false	low total support (49)
ENSG00000164362.21	TERT	4039	95	18	1.8000	7	0.0000	false	low total support (95)
ENSG00000257138.1	TAS2R38	1143	3	3	0.3000	2	0.0000	false	low total support (3)
ENSG00000198719.9	DLL1	3779	295	26	2.6000	5	0.0000	false	low anchor sum (26)
ENSG00000267173.1	ENSG00000267173	561	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000188517.17	COL25A1	2674	28	0	0.0000	0	0.0000	false	low total support (28)
ENSG00000288864.1	ARHGAP11A-SCG5	3128	5773	57	5.7000	9	0.0000	false	low anchor sum (57)
ENSG00000111199.12	TRPV4	2514	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000166924.9	NYAP1	3584	49	11	1.1000	6	0.0000	false	low total support (49)
ENSG00000174611.12	KY	2422	56	9	0.9000	3	0.0000	false	low total support (56)
ENSG00000240871.7	KRTAP4-7	995	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000170790.6	OR10A2	5390	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000140254.13	DUOXA1	1317	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000161973.11	CCDC42	1087	55	41	4.1000	7	0.0000	false	low total support (55)
ENSG00000147573.17	TRIM55	2624	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000255855.4	KDM4F	2637	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000214237.11	MINDY4B	2052	59	24	2.4000	9	0.0000	false	low total support (59)
ENSG00000189051.6	RNF222	3070	86	10	1.0000	6	0.0000	false	low total support (86)
ENSG00000236279.7	CLEC2L	1531	5	0	0.0000	0	0.0000	false	low total support (5)
ENSG00000159182.5	PRAC1	382	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000139915.22	MDGA2	2965	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000134873.10	CLDN10	2466	158	9	0.9000	4	0.0000	false	low anchor sum (9)
ENSG00000157601.15	MX1	3302	3764	27	2.7000	7	0.0000	false	low anchor sum (27)
ENSG00000107295.10	SH3GL2	2617	6	0	0.0000	0	0.0000	false	low total support (6)
ENSG00000106038.13	EVX1	1635	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000256463.10	SALL3	3997	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000126500.4	FLRT1	4170	607	90	9.0000	7	0.0000	false	low anchor sum (90)
ENSG00000145331.14	TRMT10A	3516	1019	88	8.8000	8	0.0000	false	low anchor sum (88)
ENSG00000188389.11	PDCD1	2097	173	32	3.2000	7	0.0000	false	low anchor sum (32)
ENSG00000258881.6	ENSG00000258881	4170	2985	0	0.0000	0	0.0000	false	low anchor sum (0)
ENSG00000128581.17	IFT22	1657	1649	61	6.1000	10	0.0000	false	low anchor sum (61)
ENSG00000250719.2	P3R3URF	405	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000114270.18	COL7A1	9231	537	20	2.0000	5	0.0000	false	low anchor sum (20)
ENSG00000170605.7	OR9K2	3120	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000179774.9	ATOH7	1519	15	11	1.1000	7	0.0000	false	low total support (15)
ENSG00000213512.3	GBP7	2426	12	0	0.0000	0	0.0000	false	low total support (12)
ENSG00000134183.13	GNAT2	1379	75	36	3.6000	8	0.0000	false	low total support (75)
ENSG00000170128.5	GPR25	1198	10	10	1.0000	4	0.0000	false	low total support (10)
ENSG00000154493.20	C10orf90	2995	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000093217.11	XYLB	2333	231	30	3.0000	10	0.0000	false	low anchor sum (30)
ENSG00000262152.8	GREP1	1685	48	6	0.6000	3	0.0000	false	low total support (48)
ENSG00000160223.18	ICOSLG	3387	77	25	2.5000	4	0.0000	false	low total support (77)
ENSG00000095713.14	CRTAC1	2179	5	0	0.0000	0	0.0000	false	low total support (5)
ENSG00000099994.11	SUSD2	3172	113	20	2.0000	7	0.0000	false	low anchor sum (20)
ENSG00000054796.13	SPO11	1666	1	0	0.0000	0	0.0000	false	low total support (1)
ENSG00000142700.12	DMRTA2	3080	16	16	1.6000	5	0.0000	false	low total support (16)
ENSG00000120457.12	KCNJ5	1734	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000204007.8	GLT6D1	1534	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000198342.10	ZNF442	1906	232	34	3.4000	9	0.0000	false	low anchor sum (34)
ENSG00000283329.2	FAM240B	966	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000081377.17	CDC14B	1999	98	0	0.0000	0	0.0000	false	low total support (98)
ENSG00000213424.9	KRT222	2703	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000232113.3	TEX50	812	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000288825.1	H2AC18	533	58	54	5.4000	6	0.0000	false	low total support (58)
ENSG00000105613.10	MAST1	1531	88	33	3.3000	8	0.0000	false	low total support (88)
ENSG00000197658.9	SLC22A24	2098	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000130173.14	ANGPTL8	504	17	17	1.7000	7	0.0000	false	low total support (17)
ENSG00000178726.7	THBD	4040	201	12	1.2000	6	0.0000	false	low anchor sum (12)
ENSG00000248746.6	ACTN3	3084	24	11	1.1000	4	0.0000	false	low total support (24)
ENSG00000156395.14	SORCS3	5575	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000261649.7	GOLGA6L7	2367	381	17	1.7000	7	0.0000	false	low anchor sum (17)
ENSG00000198774.5	RASSF9	5515	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000198090.4	KRTAP4-6	1112	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000163209.15	SPRR3	900	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000198704.10	GPX6	1712	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000204701.3	OR2J3	3298	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000225899.8	FRG2B	2094	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000149090.13	PAMR1	2785	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000183654.9	MARCHF11	1757	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000109132.7	PHOX2B	2785	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000249662.7	LINC02218	1765	6	0	0.0000	0	0.0000	false	low total support (6)
